author,text,likes,publishedAt,sentiment
@jamesblack9746,yeah free trade shouldnt lopsided agreement canada friend stole job nafta enacted,0,2025-03-16T17:51:16Z,Negative
@Kenneth-nx4uv,bankrupt cnbc,0,2025-03-16T17:50:31Z,Neutral
@alzfantazy,read tariffs make americans prosper fake ass news,0,2025-03-16T17:50:02Z,Negative
,nevermind every single thing liberal news warned scared americans would happen last 40 yrs happen nearly 0 times literally wrong nearly 100,0,2025-03-16T17:49:47Z,Negative
@DDL954,good trump2025,0,2025-03-16T17:48:52Z,Positive
@raymondlong9324,wont last 3 months canada calling,0,2025-03-16T17:48:13Z,Neutral
@user-Chocolate....,canada apologized american people brand basically said bri dont problem american people brkeep sending threats lies trying take country one willing check havebrhe likes throw given position around,0,2025-03-16T17:46:42Z,Negative
@mustangecoboosthpp3869,fake news countries put tariffs american products nothing said america put tariff countries products sudden tariffs bad fake new cnbc,0,2025-03-16T17:46:13Z,Negative
@Gambler047,guys accounting companies come america,1,2025-03-16T17:44:04Z,Neutral
@Gambler047,trump wants crash canada economy america take nation,1,2025-03-16T17:42:58Z,Negative
@mikefyfe9695,fools keep complaining know nothing,0,2025-03-16T17:41:47Z,Negative
@kathyabernathy467,thank goodness americans option buy fine goodluck canada,0,2025-03-16T17:41:21Z,Positive
@richardfolden3860,well pay jobs country investment made country products made country 2 trillion private investment already made us thank republicans,0,2025-03-16T17:40:55Z,Positive
@organicvids,href manufacturers find different supplier id rather pay little boomerang pie canada back usa canada making 300 imported dairy btw dont understand 25 cost raw materials purchased cases ie soda cost 10 cents 25 puts cost soda 125 cents soda costs 25 pennies produce cost al bring manufacturing back usa,0,2025-03-16T17:35:56Z,Negative
@eabaendallbeall7959,new american jobs,0,2025-03-16T17:35:08Z,Neutral
@robertdwilliamsjr4781,trump shove tariffs never regretted ever voting president,0,2025-03-16T17:34:53Z,Neutral
@zeed5764,buckle theres orange mad man town,0,2025-03-16T17:34:53Z,Neutral
@justins.3518,said canada closest ally cnbc mention pill presses fentanyl made canada chinese companies launder drugs ghost guns canada get america top america makes money economically country america build america put equal tariffs goods made countries countries tariffed america long time want cry america closing borders ready next war brbrcanada bigger problem economy failing china infiltrated,0,2025-03-16T17:34:29Z,Negative
@johnfun3394,bring jobs back united states,0,2025-03-16T17:33:55Z,Neutral
@busyboze4809,dont understand quottrade balancequot isnt enough people want tariffs america ripped decades,0,2025-03-16T17:33:44Z,Negative
@tomjohnson571,progressive leftist propaganda horn owned leftist canadian government trying tell us tariffs bad us eh sure believe loons hell froze obviously working great thank president trump,0,2025-03-16T17:33:26Z,Neutral
@janicehraga,typical liberal bsbri hope network sued misinformation slander,0,2025-03-16T17:33:09Z,Negative
@MDKREM39016,theres about40 million people canada much us goods buy,0,2025-03-16T17:32:30Z,Neutral
@christopherrhea8578,trump best president ever,0,2025-03-16T17:31:52Z,Positive
@mitagarcia-l2i,last administrations using tax payers money pay everything lining pockets whats difference crying 25 tariffs higher course trump always blaming trump everything biden clean,0,2025-03-16T17:31:11Z,Negative
@GoldenDra,loser trump dumb ass,0,2025-03-16T17:30:53Z,Negative
@mikehauer886,start supporting country usa buy american made products stop patronizing foreign companies build economy back america first,1,2025-03-16T17:30:44Z,Neutral
@68camaro-b5s,alot countries pulling f35 shipments great never like idea major suppliers war world plus leave nato thats real big gap folks pick remaining tab,0,2025-03-16T17:30:34Z,Neutral
@redlion7134,canadian government doesnt like fair tariffs,0,2025-03-16T17:30:30Z,Negative
@markoglesby76,liberal news,0,2025-03-16T17:30:24Z,Neutral
@FireBurns2,almost like bunch scummy car salesmen running us government,0,2025-03-16T17:29:24Z,Negative
@Brian-ff7tw,wow news agency youre making alot assumptions nbc dhort sighted nbc,0,2025-03-16T17:27:59Z,Negative
@silentmoniker,imagine bad canadians get suffer tariff war already pay arm leg goodsremove cheaper american goods lose,0,2025-03-16T17:27:00Z,Negative
@jaredstarr1,im sorry cnbc trust worthy trump hate day everyone needs find reliable source correct nonbias information cnbc,0,2025-03-16T17:24:51Z,Negative
@MrBaldylocks13,looks like trump using tariffs negotiation tool ill wait see happens,0,2025-03-16T17:24:48Z,Neutral
@andrewjackson5127,congratulations cnbc usual journalism content used,0,2025-03-16T17:24:47Z,Positive
@stanleyallen6359,trump,0,2025-03-16T17:24:21Z,Negative
@shtnrlse,25 tariff everything except electricity hmm wonder probably wont near enough electricity power northeast look uranium coming 3 places world canada russia kazakhstan count first two,0,2025-03-16T17:24:11Z,Neutral
@paultoensing3126,differential punishmentbrbri idea think could employed pragmatic manner could really target penalize stupid americans canada already trying thoughtfully actively shift pain red states reciprocal tariffs thats nice idea think little refined trump claims wants take greenland canada panama countries apply differential punishment united states following manner conduct analysis counties united states county carried trump residents county allowed visit respective countries entry allowed way differentially punish citizens red counties refined granularity strategy makes point voted stupidity get enjoy fruits stupidity youre welcome everybody else,0,2025-03-16T17:21:14Z,Neutral
@ThanhTran-lg4le,america business keep tariffs canada eu,0,2025-03-16T17:21:13Z,Neutral
@miltonhobbs3632,pay way 4 years traitor joe intentional inflation joe biden woke lost administration loved hurt american citizens help illegal immigrants stop blaming president loves america puts america first fjb,0,2025-03-16T17:21:07Z,Negative
@cjmerobot1204,glittering news clip cbs lies first war negotiation tactic second canada tariffs us cbs didnt call war,0,2025-03-16T17:20:07Z,Negative
@johnscott2218,boycott goods canada buy americn products tariffs wont cost damn thing,0,2025-03-16T17:19:58Z,Negative
@martinkeefer1547,cnbc part evil cult trump destroying thank god,0,2025-03-16T17:19:56Z,Negative
@jesusmendez7500,real americans stand strong dont loose,0,2025-03-16T17:19:26Z,Positive
@michaelkenney3318,weve ripped canada decades time take stand people america,0,2025-03-16T17:19:11Z,Negative
@cheetorb,cancelling ss medicare,0,2025-03-16T17:19:06Z,Neutral
@GageTheCannon,something kinda funny ive noticed popular imported liquors magas canadian whiskeys im joking vast majority stereotypical maga people come store buy canadian whiskey regularly knew got,0,2025-03-16T17:18:23Z,Positive
@jeffreyfurtado3681,intended get american companies bring manufacturing back usa,0,2025-03-16T17:18:08Z,Neutral
@fanzareli88,canada report,0,2025-03-16T17:15:03Z,Neutral
@divinediva8033,deal embarrassment n pay everything going us us stuck pres thats narcissist n greedy fool states r state despair,0,2025-03-16T17:14:58Z,Negative
@calgreg2569,trump puts tariff trump takes tariff trump delays tariff trump double tariff proves trump hasnt got clue hes little wonder many bankruptcies,0,2025-03-16T17:13:16Z,Negative
@hanzischultz9284,really fair talk americans paid canadians lunches last several decades,0,2025-03-16T17:13:05Z,Neutral
@paulmorrow5905,sounds like time cut trade canada ford gm make canada sell canada cars usa make,0,2025-03-16T17:11:38Z,Neutral
@gaylejohnson2356,canadians greedy reciprocal tariffs defensive trying protect critical us economy son get decent paying job works hard jobs need come back america weve paying high tariffs canada many years point asking fair play reaask canadians greedy,0,2025-03-16T17:07:55Z,Neutral
@joeperkins4309,consider steel abandoned cars trains rails buildings etc tons steel waiting used wasteful country,0,2025-03-16T17:05:01Z,Negative
@deborahsheldon9951,doesnt affect dont buy canadian goods buy american,0,2025-03-16T17:03:08Z,Neutral
@jpdunamislodge,trumps going liberal gov people canada,0,2025-03-16T17:02:03Z,Neutral
@stellacalderon570,best friends canada hates us trudeau retaliating instead seeing trumps point,0,2025-03-16T17:01:57Z,Negative
@dirt_nWater,omg lol theres way much tds annex canada,0,2025-03-16T17:01:21Z,Neutral
@nonserviam9673,fake news america benefit tariffs,0,2025-03-16T17:00:31Z,Negative
@MrBugman3009,f canada theyve ripping us keep tariffs bring canada knees friends competitors rely military defend letting u tax payers foot bill,0,2025-03-16T16:59:31Z,Negative
@jo9367,doesnt america defend canada military free need start charging canada good cross border go malls supermarkets gasoline states cross border get checked bought get taxed say tariff tax people,0,2025-03-16T16:59:30Z,Neutral
@thisisyourcaptainspeaking2259,canadas prime minister owes us immediate apology,0,2025-03-16T16:59:29Z,Neutral
@jpdunamislodge,canada,0,2025-03-16T16:59:27Z,Neutral
@margaretbellefountaine9472,sell countries boycott american goods boycott grass roots government devastate tourism florida texas california,0,2025-03-16T16:59:11Z,Negative
@shirleymongold1201,theyve ripping us years buckle without subsidies go favor look tariffs impose us,0,2025-03-16T16:58:16Z,Negative
@jeependous,tariffs tax hurt citizens country imposing would canada citizens retaliation jesus people sheep,1,2025-03-16T16:57:58Z,Negative
@rorybartolomei7888,total speculation,0,2025-03-16T16:56:06Z,Neutral
@margaretbellefountaine9472,bad americans couldnt see past red hat fafo farmers govt workers vets seniors medicaid medicare obama care affordablecare act reason disbanding dept education uneducated easier herd,0,2025-03-16T16:54:31Z,Negative
@nemesh79,ppl still falling mentally broken troll,0,2025-03-16T16:54:16Z,Negative
@seemooremutts,doesnt seem biased,0,2025-03-16T16:52:13Z,Neutral
@Diamondtuffepoxy1,simple buy usa relax,0,2025-03-16T16:51:56Z,Neutral
@elizabethferguson7002,trudeau must go,0,2025-03-16T16:48:49Z,Neutral
@bartbarton3082,nobrbodybrcaresbrfor left wing media fear mongering,0,2025-03-16T16:48:32Z,Negative
@brianhollister1005,long live trump,0,2025-03-16T16:45:37Z,Neutral
@ambroseedilla,dont buy canadian goods canadians american goods canada sells lot goods us hurting need patient let realize dont need much need us,0,2025-03-16T16:44:41Z,Neutral
@stevefadrosh6506,reporter even finished college yet term paper something,0,2025-03-16T16:44:37Z,Neutral
@janielittlehorse8477,could canada annex florida please,0,2025-03-16T16:44:00Z,Neutral
@JDirty-w-tha-30,im sure cnbc give unbiased truthful view,0,2025-03-16T16:43:38Z,Neutral
@its_paul_mfer,dy2zb3xvg4bhsc7jfy1kvpr1bqw9nlnu9y7jejcpump buy early pump fun,0,2025-03-16T16:41:13Z,Neutral
@jimmygraham5707,americans pay bigly prices rising live noticeable millions might asking wthis republicans voted forinflated prices going downand threat coming geezer charge world war 111three slow folksand got least 4 years holding,1,2025-03-16T16:40:50Z,Negative
@diannamonroe4092,complaints tariffs canada charging us,0,2025-03-16T16:40:47Z,Neutral
@jcmontecarlo6123,trump even embarrassing gaga guy,0,2025-03-16T16:40:45Z,Negative
@DebbiePeppers,fairness sides,0,2025-03-16T16:40:09Z,Neutral
@Michael-rg6qg,im willing pay trump needs get canadas tariffs control cheating america long time needs stop plus nothing border needs stop well cant handle bad democrats complain anything trump america tired,0,2025-03-16T16:39:46Z,Negative
@Amen-w7b,stop fear monger propaganda,0,2025-03-16T16:39:42Z,Negative
@Jam-m7m,trump slump,0,2025-03-16T16:38:54Z,Neutral
@Mariaa25a,trump supporters really dont want canada 51st state think would dem state,0,2025-03-16T16:37:59Z,Negative
@markwagner4909,trump petulant child,0,2025-03-16T16:37:08Z,Negative
@ednordstrom3372,fair believe tariffs trump talking canada tariffs dairy cars lumber dont understand giving canada billions dollars aid time stop giving aid away country paid zero,0,2025-03-16T16:35:38Z,Negative
@didisquid7,fighting buying anything without figure every penny ends top 10 getting grubby fingers eventually,0,2025-03-16T16:35:37Z,Negative
@vivianpaul1581,sorry mainstream media liberal views simply credible chicken little sky falling sky falling rhetoric old quotpredictionsquot wrong many times ive lost count basically boils inability give president trump administration credit anything period fear mongering things dems left work failed america citizens,0,2025-03-16T16:34:48Z,Negative
@ericolsen4636,news agencies misinformed tariffs,0,2025-03-16T16:34:45Z,Negative
@ednordstrom3372,fair believe tariffs trump talking canada tariffs dairy cars lumber,0,2025-03-16T16:34:44Z,Neutral
@JamesKrawetz,simple wont able pay tariffs theyre stupid didnt know going paying pocketsbrremember trumps motto love uneducated,0,2025-03-16T16:33:58Z,Negative
@s3phire,tariffs would work countries trade canada wellknown respected nation around world america changed world trade platform sure wanted,2,2025-03-16T16:33:43Z,Neutral
@mithall4198,articles quothow canadians pay trudeaus american tariffsquot,0,2025-03-16T16:30:58Z,Neutral
,cnbc wouldnt tell truth much canada already charging america tariffs nasty left wing tabloids never tell truth whole story,0,2025-03-16T16:30:31Z,Negative
@traceyluck8722,dont cover tariffs canada charges us,0,2025-03-16T16:29:52Z,Neutral
@cheryldunaway9177,bunch clowns cant tell entire truth anything,0,2025-03-16T16:29:38Z,Negative
@andrewinaustintx,look situation trial run getting countries arent china russia saudi arabia submissively accept president trump power mattersbrit strategic blunder antagonize long time friendly neighbor north us shares 5000 mile border problem canada might acquiesce bullybressentially trump 20 replacing long standing treaty agreements institutional relationships new order based personal loyalty sovereign individual,0,2025-03-16T16:28:45Z,Neutral
@alvishunter263,canadians need act like grown men pay taxs like everyone else free rides,3,2025-03-16T16:28:25Z,Neutral
@AnnTravis-r3v,far canada always thought follow states thought ignorant feel depend supplies others never need another country need never give cant burn dont give us dont loan cant afford lose goes parts world,0,2025-03-16T16:25:31Z,Negative
@traveler142,canada fold like spineless country,0,2025-03-16T16:24:55Z,Negative
@AnnTravis-r3v,cant one big happy world instead bulshit theres enough everybody,0,2025-03-16T16:23:52Z,Negative
@GeeDee103,talk common sense countries paying tariffs usa years making billions us let guess usa sane go make billions like everybody else tariffs ly citizens around world sudden go pay tariffs population lose money tariffs tell slow without telling slow,0,2025-03-16T16:23:07Z,Neutral
@AnnTravis-r3v,canada want become 51st country,0,2025-03-16T16:22:53Z,Neutral
@jramirez2068,cares canada cant go jail using wrong pronouns dont let murderers get new names hide identity serving like 15 years prison canada hole,0,2025-03-16T16:22:38Z,Negative
@lucyspencer6636,uscanada im wugreat neighborstay strong mike myerss said elbows boo trump administration,0,2025-03-16T16:20:34Z,Positive
@Minesbiggerthanyours1,paid higher prices last administration,0,2025-03-16T16:17:49Z,Negative
@Reddog1255,trump must removed office hes become enemy america,1,2025-03-16T16:17:27Z,Negative
@michealhuskeymusic4508,anything cnbc says propaganda,1,2025-03-16T16:17:25Z,Negative
@Nonsensically,im good tariff away 4 years biden belttightening ineptitude ill take 4 years trump belttightening righten ship,0,2025-03-16T16:16:44Z,Neutral
@billsnyder1067,question impact americans question canada survive brbrthe government canada doesnt pay defend country depend us defend given join us step basics sovereign nation brbrthe impact americans short lived infrastructure catches us could use tariff money subsidize prices infrastructure catches,0,2025-03-16T16:16:36Z,Neutral
@AdventureSquadOverland,dont know many united states companies make money sounds like win less dependence countries plus let tariff us cant works americans,0,2025-03-16T16:16:17Z,Neutral
@davegilbert1866,ignorance bliss,0,2025-03-16T16:15:57Z,Neutral
@YOUNGPOOTA,make 90k year 1300 month bills tariffs arent going affect way live means dont anything worry anything god bless israel america,2,2025-03-16T16:15:45Z,Positive
@ACamaroGuy,america afford short time slight discomfort canada hold amp weakness exposed better america long haul stay course,0,2025-03-16T16:15:36Z,Neutral
@genghismccann7659,narrator concludes canada worse usa analysis examines tariffs canada mexico also tariffs however eu china trump effectively using tariffs rest world far bigger us economy imho us far safe recession canada already exploring markets conservative leader poilievre gets almost certainly start building westeast pipeline freeing canada us crude oil customer long term good usa,0,2025-03-16T16:15:19Z,Neutral
@vonbennett8670,cnbc defeatist traitors,0,2025-03-16T16:15:05Z,Negative
@jmmck2361,canadians pay,0,2025-03-16T16:13:55Z,Neutral
@markdunsworth4137,countries absolutely rely americans buying products dont buy products make period create jobs strengthen economy simple,0,2025-03-16T16:11:31Z,Neutral
@minakatahizuru,always buy nation europe asian friends buy anything us,0,2025-03-16T16:11:22Z,Neutral
@terryfunk2483,propaganda,0,2025-03-16T16:10:58Z,Negative
@hughstewart9390,bully,0,2025-03-16T16:10:37Z,Negative
@blackpine6693,hard understand people think usa tariffs imposed usa tariff countries amountcommon sence,0,2025-03-16T16:10:13Z,Neutral
@hughstewart9390,usa suxs,0,2025-03-16T16:10:06Z,Neutral
@Lawrence-ni4ho,dont need canada,0,2025-03-16T16:09:37Z,Neutral
@Minesbiggerthanyours1,dems liberals media complaining trump tells hes things right,0,2025-03-16T16:09:35Z,Neutral
@markdunsworth4137,canada cant afford sustainable canada ripping us due democrats allowing decades trump evening play field democrats hate united states,0,2025-03-16T16:08:44Z,Negative
@SavvyBigfoot,possibly dumbest title video year keep great journalism cnbc,0,2025-03-16T16:07:32Z,Negative
@Peoples-Economy,im honestly baffled trumps approach trade canada like seriously tariffs closest ally trading partner doesnt make sense whole quotemergency declarationquot fentanyl border issues feels like flimsy excuse justify tariffs lets forget canada isnt problem heretheyve reliable partner decades suddenly theyre target inconsistent one minute drugs next trade imbalances quotamerica firstquot like hes throwing darts board hoping something sticks br brwhat really gets hurt everyday americans higher prices goods especially states rely heavily canadian imports inevitable lets even get started auto industry6000 car thats insane trump keeps talking bringing jobs back cost tariffs feel like political stunt wellthoughtout economic strategy lets real canada isnt going roll play dead theyve already hit back tariffs backandforth going hurt sides long run br bralso talk trump called canada quot51st statequot like even disrespectful canada sovereign nation territory waiting annexed kind rhetoric shows little understands respects neighbors honestly whole situation mess hard see anyone comes better trumps trade policies might play well base rest us another headache,5,2025-03-16T16:07:30Z,Negative
@cawreshist1019,whats 200 dairy products going canada,0,2025-03-16T16:07:12Z,Neutral
@monie1527,useless trying explain tariffs people think dei crashes planes,5,2025-03-16T16:06:31Z,Negative
@seanhagelbarger6801,buy american ive seeing people bbb avocados stuff like yeah buying avocados mexico getting way expensive buy florida california theyre getting way cheaper thing eggs thing gas people need stop fear mongering buy american,0,2025-03-16T16:06:30Z,Neutral
@hemaccabe4292,cnbc apparently stands cheese eating surrender monkey traitors,0,2025-03-16T16:05:49Z,Negative
@ProudTrumpSuporter,im still trying figure lunatics thinks okay countries charge us tariffs supposed make playing field even charge tariffs,0,2025-03-16T16:05:48Z,Negative
@juliaharbeck774,whatever takes play fair cant afford worlds piggy bank anymore especially last administration robbed us blind,0,2025-03-16T16:05:30Z,Negative
@noIDwhatsoever,americans think assess something sign attach tariffs tip iceberg loss goodwill rest western world toward us trump continue generate next four years result decisions individuals governments dwarf impacts traceable tariffs,0,2025-03-16T16:05:16Z,Neutral
@N0l30dy,cant start wars eveeybody man making way many enemies even agree agenda least understand surrounding enemies never good idea,1,2025-03-16T16:04:40Z,Negative
@Charles-l6h4b,try anything different novel today always debbie downers scream public sky falling great leaders try different novel ideas immune naysayers fails recognize move another idea town criers say told great leader doesnt care keep leading much better quotleaderquot asked quotwhat would changequot responds quotnothingquot,0,2025-03-16T16:04:35Z,Neutral
@jbrockskill,canadas gdp per capita 42nd lowest gdp per capita state oklahoma canada cant afford trade war usa,0,2025-03-16T16:04:10Z,Negative
@L46C3,wont google supply list us goods entering canada tariffs applied someone tell find,0,2025-03-16T16:03:59Z,Neutral
@erikandreski6099,weve paying years loss american jobs companies build mexico canada sell price pocket profits,0,2025-03-16T16:02:41Z,Negative
@danielakers4159,feel bad canadians fafo real leader like us,0,2025-03-16T16:02:10Z,Negative
@tonyrobbins1665,really worse jidens inflation bri would rather suffer someone trying make things better someone clearly operated blatant negligence nation,0,2025-03-16T16:01:43Z,Negative
@nukembear2345,americans affected tarriffs,0,2025-03-16T16:01:20Z,Neutral
@blackpine6693,everything usatake advantage create jobs americans canadians,0,2025-03-16T16:01:19Z,Positive
@ryant3600,first quotwarquot us saying fair play charge us gon na start charging eventually canada get tired decide come table compromise lower percentages way better trade deal altogether countries taking us far long us hasnt received anything close return reset im good,0,2025-03-16T16:00:30Z,Neutral
@LifeLiver.,spin lies fake news embarrassing,1,2025-03-16T15:59:29Z,Negative
@walterhorn5567,magnitudes order larger canada cant win reciprocal trade war,0,2025-03-16T15:58:03Z,Negative
@heidistrenzke489,ludnick dreaming sure,0,2025-03-16T15:57:16Z,Neutral
@SkiForums,without tariffs prices still moving control territories need change status quo old way wasnt working,9,2025-03-16T15:56:55Z,Negative
@dennistaylor5052,quotbsquot lies cnbcexplains theyre quotratingsquot quothitterquot,0,2025-03-16T15:56:30Z,Negative
@leewix7019,dependent comes canada mexico thats weak need buy american america first,0,2025-03-16T15:56:22Z,Negative
@WendyLaird-v5u,trump starts 3rd world war usa fighting rest world treats russia one blame wannabe dictator,0,2025-03-16T15:56:09Z,Negative
@CarolynCurry-d9s,stop drugs,2,2025-03-16T15:55:50Z,Negative
@fbisredstickllc4974,dont know anyone pay anything know nothing economy shut,0,2025-03-16T15:55:20Z,Negative
@mray8519,easy eating taking vacations sending children college wearing clothes theyre rags giving decent future,0,2025-03-16T15:55:00Z,Neutral
@PuttingMyPimpHandDown,lets keep trade war going american businesses always trade war american consumers nothing see,0,2025-03-16T15:54:42Z,Negative
@RexSiegel,pay purchasing made america holding projects require canadian products resolved,0,2025-03-16T15:54:29Z,Neutral
@DUMPTHETRUCK,fricken canada charged usa tariffs years dont like tariffs 51st well make maga,0,2025-03-16T15:54:23Z,Negative
@RightSideBlind,pay canadian tariffs ill buy american made products problem solved,0,2025-03-16T15:53:13Z,Neutral
@joshuabrown1602,democrats really ignorant american goods remain cheaper canadian goods buy make america great,0,2025-03-16T15:53:02Z,Negative
@CarolynCurry-d9s,give america money owe us,2,2025-03-16T15:52:50Z,Negative
@strengthandhonor22,propaganda,0,2025-03-16T15:52:44Z,Negative
@Bearthalamass,quottheir closest ally closest freindquot canada bunch backstabbers let british walk border burn dc bragged 200 years like,0,2025-03-16T15:52:14Z,Negative
@rspielmann51,liberal bs take away subsidies eye eye save money,0,2025-03-16T15:52:10Z,Negative
@douglascasey3486,read majority people saying appears majority american people behind trump,0,2025-03-16T15:51:45Z,Neutral
@worknclass8079,im imposing tariffs im canceling tariffs im imposing tariffs im canceling tariffs broops wrecked stock market oh well wont affect dont need support american morons voted office ill laughing way bank,0,2025-03-16T15:51:41Z,Negative
@GothTransCarl,went war canada would lose lol,0,2025-03-16T15:50:32Z,Neutral
@atmo3275,everyone get koolaid today cnn msnbc plenty everyone dont ever ask questions leave media,0,2025-03-16T15:49:18Z,Negative
@juanestela6883,fake news dont hate apreciate,0,2025-03-16T15:49:09Z,Negative
@rickjensen2833,canada drops tariffs usa want unwoke part canada,0,2025-03-16T15:49:03Z,Neutral
@americantrucker9813,canada population equal california canada takes billions americans uses american military defense dont forget canada fought british abolish united states america think time take canada,0,2025-03-16T15:48:54Z,Neutral
@madisonandthefarm,cnbc fake news,0,2025-03-16T15:48:52Z,Negative
@Yoche-s5m,fake news switch cnbc trash news,0,2025-03-16T15:48:19Z,Negative
@ScottGarris,stop ignorant americans dont pay stop spreading misinformation,0,2025-03-16T15:47:54Z,Negative
@DUMPTHETRUCK,whenever ordered something canada always charged lot extra get order stuff us free american cars made canada taking jobs large empty car plants maybe bring back making cars usa,0,2025-03-16T15:47:20Z,Neutral
@dennisjeffries229,amazing news networks like cnbc msnbc abc cnn direction answers bidens inflation caused everything skyrocket americans sudden know tariffs expect nothing 4 years biden administration dont follow democratic pieces advice,2,2025-03-16T15:46:56Z,Negative
@Bigman.Struggles,communist news broadcasting channel producing propaganda look details derive conclusions dont believe whatever hear,1,2025-03-16T15:46:01Z,Negative
@Mustapha1963,ive read number stories report canadas decision remove alcoholic spirits made united states retail shelves one canada realize spirits already paid us distilleries already canadian money nothing virtue signaling face saving effort part canada,0,2025-03-16T15:45:34Z,Neutral
@moon7light619,2016 ive found clothing hanger made usa price made china clothing hanger bought made usa clothing hanger walmart multinational corporations ones lose big profit american consumers dont lose im japan countrys goods protected tariff coming overseas common sense tariff order protect domestic goods sales,1,2025-03-16T15:44:31Z,Neutral
@Chris-u5k1v,kmag trumpvance,1,2025-03-16T15:44:24Z,Neutral
@charleslane6637,good also stop money payments supporting canada country handle affairs example ukraine,21,2025-03-16T15:42:19Z,Neutral
@forrest416,never say never trudeau carney better ready trump negotiation king wont long canadians learning constitution schools lets make friendly merge love canada time join forces,0,2025-03-16T15:42:01Z,Positive
@duanegeerdes7298,im concerned trumps bloviating bully routine continue isolate us nation years canada ally stood america repeatedly dying battlefield us forgets cold words trumpbri wish america leader instead loud mouthed loser,0,2025-03-16T15:41:57Z,Negative
@LarryDailey-r5z,democrats going pick slack,0,2025-03-16T15:41:50Z,Negative
@DOboyle73,tariffs canada us years 200300 tariffs time fare trade done paying everything,0,2025-03-16T15:40:26Z,Neutral
@You-All-Pokai,please dont mention friend word american dont need rubbish friend take advantage canadian yes polite useless,0,2025-03-16T15:39:34Z,Negative
@jackman435,irs hasnt taxing shoes americans feet donald trump abolishing irs replacing tariffbased system game changer united states citizens,0,2025-03-16T15:38:58Z,Neutral
@GB-us6ow,lefties pick tab unfair tariffs,0,2025-03-16T15:37:17Z,Negative
@nateking6464,pay blood sweet work result high paying health insurance retirement offering american job goods,0,2025-03-16T15:36:31Z,Positive
@southbound804,produce everything get canada js strange ignorant posters,0,2025-03-16T15:36:21Z,Negative
@kenjohnston1257,patriots dont care prices go patriots support donald warring countrys,0,2025-03-16T15:36:20Z,Negative
@bethgates9555,canada dependent us dollars survive tax us products much tariffs canadians interacted decades canada quotpolitequotbrcanadathe country let 911 bombers us,0,2025-03-16T15:35:32Z,Neutral
@davidpackard1,trudeau simp,1,2025-03-16T15:34:40Z,Neutral
@RichQcCa,fun fact us cant refine type oil extracts exported importing oil places like canada brover 90 tariff usually redistributed affected industriesbrand recession coming us regardless,5,2025-03-16T15:34:13Z,Negative
@joannebeauchamp1169,notice amp trumps presidency beginning look like herbert hoovers,0,2025-03-16T15:34:12Z,Negative
@SuperBighead1973,actually everyone criticizing president trumps tariffs canada mexico fail realize folks like know american consumer yeah us buy made usa goods avoid tariffs thats free one rest lesson cost 25,0,2025-03-16T15:34:06Z,Neutral
@samshare2146,typical leftist garbage cnbcbrthe us exports 320b worth goodsservices canada 11 exports 13 gdpbrcanada exports 400b worth goodsservices us 84 exports 20 gdpbrbryes americans buy eightyfour percent canadian exportsbrcanada utterly dependent us video says americans stand pay extra 270thats 074 per daynot even 3 quartersbrhow much canadians losebrits thousands dollars per year per personbrbryeah canada better come back negotiations start things need dobr1 stop illegal border crossingsbr2 stop fentanyl shipments across borderbr3 increase defense spending per nato recommendationbr4 reduce tariffs american goods canada tariffs american goods 210 315 things like milk eggs cheese butter ice cream timber etc time level playing field canada thinks justified protecting industry tariffs us,1,2025-03-16T15:33:11Z,Negative
@baggobilbins5183,make mistake canada pay,0,2025-03-16T15:32:21Z,Neutral
@Silenced4yt,canada charged usa tariffs products excess 250 years cowards dont want bring,0,2025-03-16T15:32:01Z,Negative
@helpfulthinker3082,wont pay get paid american jobs americans make ton money moron cnbc fake news ps buy stocks buy cheap make millions,0,2025-03-16T15:31:50Z,Negative
@nicksomebody9532,dont trust msm anymore,0,2025-03-16T15:31:14Z,Negative
@DuggsMetalMovieJukebox,ill gladly pay extra go trump,0,2025-03-16T15:29:24Z,Neutral
@bryanstoll7104,bring manufacturing back united states build sell,0,2025-03-16T15:29:19Z,Neutral
@alexclements5631,countries deal 100 fair trade like trump wants equal trade protecting respecting others borders imho,0,2025-03-16T15:28:34Z,Neutral
@bluesd0079,dont mention much canada charges tariffs like 300 american milk butter coming canada smh youre news channel mention facts,0,2025-03-16T15:27:26Z,Neutral
@scottluby7940,trust fund baby daddys silver spoon worthless ass isnt good money im shocked,0,2025-03-16T15:27:15Z,Negative
@You-All-Pokai,canada take advantage america already decadesbrthis unacceptable canada must go hell,0,2025-03-16T15:27:01Z,Negative
@dannmarquardt1640,idiot doesnt see trumps increase tariffs canada china etc truly disturbing willfully lead around ignorance facts left wont tell 1 increasing tariffs match countries tariffs us countries screwing us years 2 count tariffs agains countries less total 12 gdp globally less 5 canada mexico combined long term counties depend us far depend cause us stop importing items produce saves us money creates jobs cripple canada mexico keep playing game get educated people,0,2025-03-16T15:26:47Z,Negative
@1jimhublera,usa doesnt need canada canada needs usa go pound sand eh sayin,0,2025-03-16T15:24:28Z,Neutral
@danmeadows3859,america tariffs existence matter factin 1776 tariffs main source funds government everyone study historyand economics form opinion tariffs mr trump trying stop flow cheap goods countries tariffs help fund governmentand discourage companies flooding markets cheap goods causes industryand jobsto migrate countries constantly buy goods overseas companies eventuallythey money dont buy much us look china much moneythey dont know theyre buying american farm land eventually us practice mandarin,0,2025-03-16T15:24:12Z,Neutral
